imgurl,usuario,nombre,tiempo,likes,seguidores,texto,hashtags,color1,color2
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124062681_743314879595360_1650790360734471573_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ZZZCt9zKUIEAX_6g_g-&tp=18&oh=8bffdf938d6f05cda30c53d8f69bc081&oe=5FD3CD8D,wenanimaciones,Wen Animaciones,2020-11-08 17:50:07,22,882,"Chiques, ¡nos vamos de excursión! ⛸️🎒

Instrucciones:

📱 RESERVA tu plaza en el 679 71 28 42
📅 APUNTA en el calendario: sábado 21 de 10 a 13.30
📍 QUEDADA en el #skatepark del Acequión
🍊 EN TU MOCHILA almuerzo, agua y unas zapatillas de deporte
😷 NO OLVIDES venir con tu mascarilla
😄 INDISPENSABLE traer una sonrisa puesta y muchas ganas de disfrutar con los compis al aire libre

Feliz domingo, grumetes 🏴‍☠️

.
.
.
.

#WenAnimaciones #torrevieja #alicante #igersalicante #alicantegram #extraescolares #excursiones #kids #niños #animacióninfantil #sport #deporte #skater #skateboard #wheels #scooter #longboard #patinete #patines","['extraescolares', 'deporte', 'torrevieja', 'patines', 'skater', 'wheels', 'skatepark', 'kids', 'longboard', 'niños', 'animacióninfantil', 'sport', 'igersalicante', 'alicante', 'alicantegram', 'patinete', 'scooter', 'skateboard', 'excursiones', 'WenAnimaciones']","[47.647058823529456, 66.66666666666666, 19.999999999999996]","[30.0, 11.372549019607844, 10.344827586206897]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/124001242_1285843955107146_7567513316477130644_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=hkBbMyxZ9x0AX-7k4Ll&_nc_tp=15&oh=d6866d735eee313ce02364ee15fbd5b6&oe=5FD34674,la_chica_de_dimas,🇪🇸 Жизнь в Испании ☀️👌🏻,2020-11-08 17:46:36,15,848,"Листай, увидишь утро и вечер одного дня 8.11.2020. 😎",[],"[210.50847457627123, 47.647058823529406, 24.279835390946506]","[208.125, 83.13725490196079, 37.2093023255814]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123770255_406163960515686_3171966715141333992_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=KkX69smfDrAAX-0-Q7g&tp=18&oh=b9c680a991f27331a5271933bf852176&oe=5FD27957,pastel_de_gloria,Pastel de Gloria,2020-11-08 17:44:16,19,639,Pues hoy toca una tarta muy especial para una pequeña celebración familiar para uno de los abuelos que cumple 80¡!!!!Muchas felicidades #happybirthday #grandad  #layercake #dripcake #caramel #tartasporencargo #orihuelacosta #orihuela #vegabaja,"['orihuela', 'dripcake', 'caramel', 'vegabaja', 'orihuelacosta', 'tartasporencargo', 'layercake', 'grandad', 'happybirthday']","[38.918918918918905, 75.88235294117646, 30.08130081300815]","[14.0625, 38.431372549019606, 65.3061224489796]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/124277478_205670284280404_3572595619149268793_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=1p0xwoQHboQAX9MXStg&_nc_tp=15&oh=9fe9743a4bee470c79e947f91c2ad7b4&oe=5FD0EEE7,__insta__max,Просто Макс,2020-11-08 17:37:22,136,763,#bmw #torrevieja,"['bmw', 'torrevieja']","[32.4324324324324, 69.6078431372549, 23.870967741935488]","[217.77777777777777, 12.352941176470589, 42.85714285714286]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123927540_153733156470765_6854548696496733133_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=DuwfgCRGuasAX_P22Bf&tp=18&oh=d1116063e638356f1f1a2a15dadb57e6&oe=5FD3ED25,gb_motivacion,𝐆𝐨 𝐁𝐞𝐲𝐨𝐧𝐝 𝐌𝐨𝐭𝐢𝐯𝐚𝐜𝐢ó𝐧,2020-11-08 17:29:56,236,35987,"Si te ha gustado puedes Darle ❤️ COMPARTELO a alguien que lo necesite☺️
.
.
.
.
.
SEGUIRME si quieres más! 🤜🏽🤛🏽@GB_Motivacion
Y también me puedes seguir en mi cuenta PERSONAS 💪🏽 👇🏽 @Agusgobeyond 
.
.
.
.
.
.
.
.
#motivacion #motivaciondiaria #motivacionpersonal #logros #exitos #superacion #accion","['exitos', 'superacion', 'accion', 'motivaciondiaria', 'logros', 'motivacionpersonal', 'motivacion']","[272.3076923076923, 32.745098039215684, 7.784431137724557]","[334.2857142857143, 74.11764705882354, 21.212121212121193]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123943616_991081371392920_367304482661356329_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=64r9OWk-M0UAX-PIEw6&tp=18&oh=26629dfd060f6f43030c5ea4931373ca&oe=5FD14CC0,abandoned_cars_spain,abandoned cars in Spain,2020-11-08 17:28:40,283,15279,"Range rover y bmw serie 3 enviados por @mediterraneo_motor 

➡️ abandonados en el patio de una casa y llenos de polvo

#vehicles #vehicle #rangerover #bmw #cocheabandonado #carspotted #coches #classiccars #carsabandoned #carsofinstagram #car #crashed #classicars #carstagram #cochesabandonados #cars #carspotter #carrosorfaos #cars_abandoned #abandonedcars #abandonado #abandonedspain #abandonedcar #abandonados #abandoned #abandonedplaces #autoabbandonate #voituresabandonnees","['coches', 'vehicle', 'carstagram', 'autoabbandonate', 'abandonados', 'voituresabandonnees', 'abandonado', 'crashed', 'cars_abandoned', 'abandonedplaces', 'car', 'carspotter', 'classicars', 'carspotted', 'rangerover', 'bmw', 'carrosorfaos', 'cocheabandonado', 'carsabandoned', 'cars', 'classiccars', 'abandonedcar', 'abandoned', 'vehicles', 'abandonedspain', 'cochesabandonados', 'abandonedcars', 'carsofinstagram']","[29.99999999999999, 39.6078431372549, 14.851485148514845]","[32.49999999999999, 74.11764705882354, 36.363636363636374]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124382743_1255481051511840_5471425577474616176_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Wob28QBslOcAX_VG8fE&tp=18&oh=a5dee0b77695dc22d8d3d76dc8b36e92&oe=5FD398B0,kobo.ar,Jacobo AR 🤘 🏕 🦂,2020-11-08 17:28:29,29,217,Al acecho del felino. #gatos #cats #atardecer #torrevieja,"['cats', 'atardecer', 'gatos', 'torrevieja']","[26.666666666666664, 9.215686274509805, 57.446808510638306]","[41.32075471698113, 67.45098039215686, 63.85542168674698]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123934973_208616890661818_5918696344555993478_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Bb7LkVskqhcAX8H1iBz&_nc_tp=15&oh=745b8ce00bb571eb8f24de95525a3ea5&oe=5FD3B198,robbson.74,Robban,2020-11-08 17:25:31,3,6,null,[],"[9.574468085106387, 57.647058823529406, 43.51851851851851]","[3.025210084033616, 39.01960784313726, 59.798994974874375]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123945596_647630585905034_9221502988756772925_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=EAkoobZCwN8AX8sujRr&_nc_tp=15&oh=ea83bff3953def40d0733e9f9a684a81&oe=5FD13F57,robbson.74,Robban,2020-11-08 17:25:16,3,6,null,[],"[24.16107382550336, 37.84313725490196, 77.2020725388601]","[51.666666666666664, 76.07843137254902, 88.52459016393443]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/124027574_187752786178956_7420096712379061985_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Z_VMpCqu1sIAX96hAtm&tp=19&oh=e9c2918ca1381ca243f9d1a4a841300d&oe=5FD33870,brittvanvooren,Britt Van Vooren,2020-11-08 17:23:21,113,1471,null,[],"[0.0, 66.47058823529413, 4.093567251461991]","[222.0, 14.901960784313726, 26.31578947368421]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123811114_1548174582034123_7409492519819552707_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=BrFaIVgDMv0AX_IjYcP&tp=19&oh=956141a8df1ae26e2b9cfff3ecbcc576&oe=5FD127C4,mariakaplan,Maria Kaplan,2020-11-08 17:20:59,179,854,☁️ where I’m trying to be mentally and spiritually right now,[],"[51.428571428571466, 77.05882352941175, 5.982905982905984]","[66.66666666666667, 21.176470588235297, 16.666666666666664]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123886565_831960257630718_4866261582542683201_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Y6gnpLlrJ38AX9FIGNi&tp=18&oh=b35003ad4aa0aec5022d90648f36b988&oe=5FD28959,maisondtalent,M K,2020-11-08 17:13:11,9,738,"The sunset here always amaze me ... never the same... ever so mezmerizing...

#sunset #spain #españa🇪🇸 #españa #Torrevieja #tourism #beauty #scenery #swedishhubby #swedishasian #asianwifey #asiangirleats #holiday #touristspot #alicante @todo_torrevieja @torreviejaturis @enjoytorrevieja","['beauty', 'scenery', 'españa', 'asiangirleats', 'touristspot', 'swedishasian', 'asianwifey', 'swedishhubby', 'alicante', 'sunset', 'españa🇪🇸', 'spain', 'Torrevieja', 'holiday', 'tourism']","[269.9999999999998, 67.05882352941177, 2.3809523809523894]","[209.53846153846155, 31.56862745098039, 40.37267080745342]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123845792_399607214508131_6467834067811162069_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=qPFW7szhPL8AX8yVKzN&_nc_tp=15&oh=dadbb0c93f3224beb91ca0b81a6fcebd&oe=5FD0FAD0,rhvakt74,Robban74,2020-11-08 17:09:06,7,352,null,[],"[9.574468085106387, 57.647058823529406, 43.51851851851851]","[3.025210084033616, 39.01960784313726, 59.798994974874375]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123986407_823044745112268_7551604225977660697_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=FjNgEPBUZSoAX8LhF4m&tp=19&oh=90ab02eff6dffd8ca99e50e1804a8198&oe=5FD1F530,angelacuestac,𝐀𝐧𝐠𝐞𝐥𝐚 𝐂𝐮𝐞𝐬𝐭𝐚,2020-11-08 17:03:00,102,638,"𝑰𝒈𝒏𝒐𝒓𝒂 𝒍𝒂𝒔 𝒄𝒓𝒊𝒕𝒊𝒄𝒂𝒔!!👀

🤔Tenemos que entender que siempre que haces algo distinto aparecen esas personas que intentan tirar por tierra toda tu visión.

▶️▪️Al final la vida me ha enseñado que solo vivimos una vez y que depende 100% de ti la vida que vas a tener, como la vas a vivir y a donde quieres llegar.

▶️▪️Así que tenemos que entender que nadie va a vivir tu vida y tu no vas a vivir la de nadie!

#criticas #distinto #vida #solo #tuya #negociosonline","['vida', 'solo', 'criticas', 'negociosonline', 'tuya', 'distinto']","[22.500000000000025, 69.01960784313725, 10.126582278481013]","[265.71428571428567, 19.80392156862745, 6.930693069306927]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123924303_735388320384669_6317919420276858433_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=9Y-5vwTYhKkAX8B6JrH&tp=18&oh=3a55289b18ec6f10a2232b201ed19dbc&oe=5FAABE0C,centro.de.estudios.ene,🇪🇸 ИСПАНСКИЙ С НОСИТЕЛЕМ,2020-11-08 17:01:19,18,3958,"#lexico_ene Expresión “DAR PEREZA”
⠀
Todo el mundo tiene días en los que no quiere hacer nada en absoluto, y todo está por ahí. Situación común? Entonces, ¿cómo podemos describir este estado en español?
⠀
#cursosdeespanol #ene #darpereza #aprendizaje #vago #espanolconnativos⠀
🇪🇸💬🇪🇸💬🇪🇸💬🇪🇸💬🇪🇸💬
⠀
¿Quieres aprender o mejorar tu español?
Clases de español con una profesora nativa por solo €5,4/hora en un grupo o €15 por la clase individual!
⠀
⠀
📞 +34675893476
📩 info@centrodeestudiosene.com
📌 Pedro Lorca Street, 52, Torrevieja
⠀
___________________________________
⠀
Выражение “DAR PEREZA”
⠀
У всех бывают дни, когда совершенно ничего не хочется делать, а все вещи так и валяться из рук. Знакомая ситуация? Тогда как описание свое состояние на испанском?⠀
⠀
🇪🇸💬🇪🇸💬🇪🇸💬🇪🇸💬🇪🇸💬
⠀
Учи испанский с носителем языка с высшим лингвистическим образованием всего от €5,4 за 60 минут!
⠀
👩‍🏫 Преподаватели - носители языков c лингвистическим образованием.
Опыт преподавания иностранным ученикам – более 5 лет.
Вам будет все понятно 😊
⠀
🗣 Языковая практика с первого дня.
Вы быстро преодолеете языковой барьер
⠀
👨‍👩‍👧‍👦 Все уровни. Для взрослых и детей.
⠀
Мини-группы
Индивидуальные уроки
Максимум внимания каждому ученику.
⠀
Напишите в Директ, чтобы подобрать группу и удобный график
⠀
📞 +34675893476
📩 info@centrodeestudiosene.com
📌 Pedro Lorca Street, 52, Torrevieja","['ene', 'vago', 'aprendizaje', 'espanolconnativos⠀', 'lexico_ene', 'cursosdeespanol', 'darpereza']","[5.454545454545463, 21.372549019607845, 30.275229357798167]","[339.4736842105263, 72.15686274509804, 53.521126760563384]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124004161_676773982975725_3419203561330566372_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=zGCfZ39lFqYAX_-LsyM&tp=18&oh=a8a305a642e358bcf9fcca22811981a4&oe=5FD2D473,fuenceldran,Fuen Celdran,2020-11-08 16:57:47,671,11227,"De tanto darle tiempo al tiempo la vida se va...💫
.
#autumnvibes🍁 #autumn #torrevieja #comunidadvalenciana #happy #happiness #otoño20 #marmediterraneo #mediterranean #mediterraneo #alicante","['mediterraneo', 'torrevieja', 'happy', 'alicante', 'autumn', 'marmediterraneo', 'autumnvibes🍁', 'happiness', 'comunidadvalenciana', 'otoño20', 'mediterranean']","[208.125, 72.94117647058823, 23.188405797101442]","[252.00000000000003, 18.823529411764707, 10.416666666666668]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124412999_202879221359357_4238989162174649703_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=kjuKIKc4-MQAX_2qfaY&tp=18&oh=835f4cf0c1b626861eb57d87e0121189&oe=5FD20566,susannegunnarssonidrottare,susanne gunnarsson,2020-11-08 16:48:05,118,3527,Livet i Spanien ❤🙏🏽🤸‍♀️🍻🥂,[],"[36.00000000000003, 72.35294117647058, 24.822695035460978]","[20.769230769230774, 35.29411764705882, 43.333333333333336]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123595898_385266169494161_3163236522541206793_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=aMiwFcCTsJYAX-a4HBu&tp=18&oh=92d77a9191c721358666688321c32cd2&oe=5FAB1BB2,pilatescenterarena,Angeles Galindo,2020-11-08 16:17:46,21,196,"Quien Ha Dicho Que No Es Compatible El Trabajo Conjunto De Un Personal Trainer y  Pilates Instructor...?

Domingos Diferentes...☀️

🌴 PILATES CENTER ARENA 🌴
C/ Caballero De Rodas 
☎️ 609053313 Torrevieja Centro
Frente Ayuntamiento",[],"[31.578947368421044, 79.01960784313725, 17.75700934579438]","[24.00000000000001, 26.862745098039216, 10.948905109489049]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123865949_130978708457885_7965243105960342273_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=4AnuqWREQfAAX9UxbM7&tp=18&oh=df0d3b9af9eb331644a0b52d85684705&oe=5FD281A0,ponponettetorrevieja,Ponponette Torrevieja,2020-11-08 16:07:58,2,72,Mon papy Chines Crested Dog,[],"[39.428571428571416, 60.58823529411765, 17.412935323383095]","[37.49999999999997, 16.07843137254902, 9.75609756097561]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124010779_791472368376400_1413036967738409914_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=G2Kaeqe8RCUAX_MFQzi&tp=18&oh=57b0efa13df6a51e34aa69334596ce9d&oe=5FD3A0FD,yoness330,Yoness,2020-11-08 16:03:21,10,176,null,[],"[40.0, 84.90196078431373, 3.8961038961038836]","[215.67567567567568, 24.901960784313726, 29.13385826771654]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124190218_751395515441732_6436798013862807336_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=NM-2JyWQvOoAX-ynNuO&tp=18&oh=c51e41d20d8682b45d1b3c6bc9938bdd&oe=5FD0AE28,willalive,William Stroud,2020-11-08 15:54:22,19,173,#hermanas 🥰😍,['hermanas'],"[20.52631578947368, 35.29411764705882, 21.111111111111107]","[354.0, 80.7843137254902, 10.204081632653052]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123926365_1264608387247485_2622065279638340577_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=8pni6XnnTDoAX_DliVP&_nc_tp=15&oh=2736b3246e399aa7194e58c83bc129f4&oe=5FD17561,k9.beast,Beast Salazar,2020-11-08 15:53:38,25,580,Happy Sunday my pawsome friends #paw #pawfect #perro #pälskling #hund #mixedbreed #muttsofinstagram #instacool #dogsofinstagram,"['muttsofinstagram', 'paw', 'pälskling', 'instacool', 'pawfect', 'dogsofinstagram', 'perro', 'mixedbreed', 'hund']","[20.52631578947368, 38.431372549019606, 19.387755102040813]","[15.319148936170228, 72.74509803921568, 33.81294964028777]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123655227_816337279184905_9155473676048840086_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=myj09C4tQOwAX8K3jH5&_nc_tp=15&oh=45d81e20ec9dd1b2c7d8d90460fea5b8&oe=5FD077A8,amandabengan,Amanda Bengtsson,2020-11-08 15:42:16,107,495,Bonnie🤍,[],"[0.0, 70.98039215686275, 0.0]","[0.0, 8.627450980392156, 0.0]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123986408_3733969529957612_8119929824414696798_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=T6YaUcX5XSMAX-fJJfD&tp=19&oh=0196991dd7439e0d53dd922db3367455&oe=5FD25DDE,oltramarta,Marta,2020-11-08 15:34:26,205,1892,la vuelta al mar viene bien,[],"[0.0, 37.64705882352941, 0.0]","[0.0, 75.68627450980392, 0.0]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123531305_180232643714344_2518353227321612042_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=ne3lMS7ZeT0AX_V8t55&tp=19&oh=dbb74cf3b34f5292d07b9f3e141df14c&oe=5FD3C780,andreagarciaguerrera1993,𝓐𝓷𝓭𝓻𝓮𝓪 🇪🇸,2020-11-08 15:28:38,192,18006,"•
•
•
💪 #health #fitness #fit #toptags #fitnessmodel #fitnessaddict #fitspo #workout #bodybuilding #cardio #gym #train #training #photooftheday #health #healthy #instahealth #healthychoices #active #strong #motivation #progress #determination #lifestyle #diet #getfit #cleaneating #eatclean #exercise","['workout', 'gym', 'cleaneating', 'cardio', 'exercise', 'determination', 'health', 'photooftheday', 'training', 'eatclean', 'progress', 'bodybuilding', 'fitness', 'toptags', 'healthychoices', 'motivation', 'strong', 'healthy', 'fitspo', 'fitnessmodel', 'fitnessaddict', 'active', 'getfit', 'fit', 'instahealth', 'train', 'lifestyle', 'diet']","[30.731707317073184, 67.64705882352942, 24.848484848484844]","[25.263157894736842, 10.392156862745097, 35.84905660377359]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123796071_838027820307457_598361947929430044_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=oUqK0bVUlJkAX9nrYRd&tp=18&oh=6b088c9832ebde6da19642769f5799a4&oe=5FD0A3A9,getawaymoments,Stine,2020-11-08 15:17:23,17,233,"Cat's make life, and photos, better 😻 #cat#whitecat#torrevieja#spain#travel#getaway#wanderlust",['cat#whitecat#torrevieja#spain#travel#getaway#wanderlust'],"[190.0, 31.76470588235294, 7.407407407407408]","[24.590163934426233, 67.64705882352942, 36.969696969696955]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123768140_997558167422253_4113679223672393602_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=m3QP6O9Lb5EAX9-MSnb&tp=19&oh=326d99a8985b0eb8cabccc1ebe7f13dc&oe=5FD3650E,dbarrenoo,Dani Barreno,2020-11-08 15:11:42,471,2599,Tirando de carrete;),[],"[285.00000000000006, 30.196078431372552, 2.597402597402597]","[12.499999999999988, 74.50980392156863, 36.923076923076934]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123881809_145435953962734_4897354744398773497_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=0jOUTQEtYGQAX8kUFAT&tp=19&oh=e6400573a3f4765b7d83f00bddfec468&oe=5FD23FE4,caarlos.014,Carlos Daniel,2020-11-08 15:05:53,181,830,⚡️URBAN⚡️,[],"[30.0, 70.98039215686275, 10.81081081081081]","[150.0, 14.901960784313726, 5.263157894736842]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124032538_181204393550056_1221454279916776765_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=eDQSvyFAGucAX8bYb4A&tp=18&oh=f63327645d42c34b510d2c7baf953391&oe=5FD12C26,zaza.apc10,Zaza,2020-11-08 14:56:54,95,360,Always got my back ❤💯💪🏼🖤,[],"[19.99999999999999, 17.45098039215686, 16.85393258426966]","[34.52054794520547, 67.64705882352942, 44.242424242424235]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/124128507_374994717060588_2478182782269083075_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=AkNHUIKGQQUAX9EQdqw&tp=18&oh=20dd0628ab6bcd5ceb563e6868389c60&oe=5FD2E1DF,axelbm_24,Axel,2020-11-08 14:55:09,64,510,"""Pasas muchas horas del día dentro de mi cabeza"".",[],"[340.0, 14.509803921568626, 8.108108108108109]","[8.571428571428555, 76.47058823529412, 11.666666666666647]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/123839489_115071626931805_7074391723088435019_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=5i9xx3bp4KwAX8uDjfR&tp=18&oh=7694d2a89ad41f6121e5732f8cbc08ec&oe=5FD250DA,fafa_belmont,F💕L💕A💕V💕I💕A,2020-11-08 14:47:03,27,403,❤❤,[],"[358.6363636363636, 45.490196078431374, 18.965517241379303]","[217.77777777777777, 22.156862745098042, 23.893805309734514]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/124002025_280592573278341_7122533721174538378_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=ONOFHYIHeF0AX9FfuSx&_nc_tp=15&oh=0a526bad0d2ade2c27d780a7617456eb&oe=5FD15846,lega.kids,ИСПАНСКИЙ🇪🇸 ДЛЯ ВСЕЙ 👨‍👩‍👧‍👦,2020-11-08 14:39:32,285,23176,"Вчера начался наш мини-отпуск🎉💃
⠀
В сторис гуляем по Торревьехе и Гуардамару - это два городка в провинции Аликанте в Испании, совершенно не похожие друг на друга.
⠀
Гуардамар - это тихий, спокойный и зимой, насколько я понимаю, жизнь в нем замирает. Из достопримечательностей - парк королевы Софии, где есть сосны, пруд, там живут утки, лебеди и павлины. На пляже песчаные дюны, красивые домики, порт и яхты.
⠀
Торревьеха же мне напоминает Бенидорм и Алтею с прогулочной набережной, кафешками и ресторанами, которые открыты в любое время года.
⠀
Жизнь здесь кипит, на набережной живая музыка, очень классное настроение. Сегодня люди загорают и даже купаются.
⠀
Мы приехали сюда, чтобы отдохнуть и сменить обстановку, и это нам удалось💆🏼‍♀️
⠀
Сегодня вечером идём с детьми на мастер-класс по приготовлению печенья и встретимся с подругой. Наташа нам как раз составила программу, спасибо @lucky_star80 ❤️
⠀
Торревьеха считается самым крупным Русскоязычным городом в Испании, и вот некоторые факты об этом городке:
⠀
✨Русская столица Испании
⠀
✨Раньше Торревьеха был лишь портом для рыбаков, а сегодня это один из главных центров туризма.
⠀
✨В Торревьехе есть одноименная башня, которая является одной из основных достопримечательностей города. Со временем она разрушилась, но чтобы не терять туристическую привлекательность, она была восстановлена.
⠀
✨Розовая лагуна Салинас де Торревьеха(соленые озера) практически заповедная зона. Озёра насыщают воздух полезными ионами, их воды и грязи по лечебному действию не уступают грязи Мертвого моря.
⠀
✨Ежегодно Торревьеха производит соль на экспорт в размере одного миллиона тонн☝🏼
⠀
Те, кто проживает в районе Торревьехи и Гуардамара, поделитесь, пожалуйста, куда ещё съездить/что посмотреть. Мы будем здесь до вторника включительно☺️👇🏼",[],"[189.99999999999997, 80.7843137254902, 6.122448979591843]","[45.0, 16.862745098039216, 9.30232558139535]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/123847998_202619321383487_760654178460178625_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=5zH9eM19HR8AX871gW1&tp=19&oh=268d23d1597d9b8194c206abad0dcd30&oe=5FD29307,amandapousar,Amanda Pousar,2020-11-08 14:36:56,222,1053,Blev visst 3 bilder🙄,[],"[29.000000000000004, 56.07843137254902, 26.785714285714292]","[26.47058823529412, 13.333333333333334, 50.000000000000014]"
https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/123940067_682402892672527_8132922929945652177_n.jpg?_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=_-ahNZr5yykAX_8hV0j&_nc_tp=15&oh=56c9b2f81c8f536dcec1c4a8f1600c29&oe=5FD1CC7A,antonio_culianez,Antonio Culiáñez,2020-11-08 14:35:06,21,2611,#rice #food #good #nature #naturaleza #photo #fotografia #animals #animales #likeforlikes #like4likes #likeforfollow #photooftheday #music #friend #love #torrevieja #canalcocina #murcia #comunidadvalenciana #alicante,"['photo', 'good', 'torrevieja', 'like4likes', 'animales', 'naturaleza', 'photooftheday', 'friend', 'love', 'likeforfollow', 'music', 'likeforlikes', 'fotografia', 'canalcocina', 'alicante', 'murcia', 'nature', 'rice', 'food', 'animals', 'comunidadvalenciana']","[24.26470588235294, 39.21568627450981, 68.0]","[13.84615384615385, 10.392156862745097, 73.58490566037737]"
